file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords
14-272-ls-34-g01_2280_3420,0.9363774061203003,6.0,"[173.68508911132812, 320.201171875, 425.18609619140625, 402.6471862792969]"
14-272-ls-34-g01_3420_4560,0.27010226249694824,0.0,"[570.1594848632812, 667.971435546875, 577.3553466796875, 674.5143432617188]"
14-272-ls-34-g01_5700_6840,,,
14-273-ls-34-g01_14820_15960,0.2521164119243622,0.0,"[450.0970764160156, 596.08056640625, 460.9018859863281, 606.1008911132812]"
14-274-ls-34-g01_0_1140,,,
14-275-ls-14-h02_11400_12540,0.37903669476509094,0.0,"[1053.0797119140625, 661.1046142578125, 1067.8424072265625, 670.1868286132812]"
14-275-ls-14-h02_12540_13680,0.25838950276374817,0.0,"[944.4905395507812, 594.8785400390625, 950.7261352539062, 600.78955078125]"
14-275-ls-14-h02_14820_15960,,,
14-275-ls-14-h02_25080_26220,,,
14-275-ls-14-h02_26220_27360,0.9013060927391052,6.0,"[700.3816528320312, 300.12591552734375, 948.090087890625, 387.0979919433594]"
14-275-ls-14-h02_28500_29640,,,
14-275-ls-14-h02_30780_31920,,,
14-276-ls-14-h02_1140_2280,0.9548696279525757,6.0,"[579.5768432617188, 321.8433532714844, 825.3035278320312, 402.6208801269531]"
14-276-ls-14-h02_20520_21660,,,
14-276-ls-14-h02_2280_3420,,,
14-276-ls-14-h02_27360_28500,0.955521821975708,7.0,"[123.45365142822266, 318.47149658203125, 498.7745056152344, 420.6706848144531]"
14-277-ls-14-h02_29640_30780,0.398245632648468,0.0,"[111.60340118408203, 620.0955200195312, 118.52226257324219, 626.466064453125]"
14-277-ls-14-h02_9120_10260,,,
14-278-ls-14-h02_11400_12540,0.25281938910484314,0.0,"[321.82952880859375, 578.790771484375, 329.81243896484375, 585.4493408203125]"
14-278-ls-14-h02_17100_18240,,,
14-278-ls-14-h02_19380_20520,,,
14-278-ls-14-h02_25080_26220,,,
14-278-ls-14-h02_3420_4560,0.9492462873458862,7.0,"[168.5973663330078, 269.86260986328125, 549.8112182617188, 393.4137878417969]"
14-278-ls-14-h02_6840_7980,0.32232803106307983,0.0,"[832.508056640625, 619.2361450195312, 838.8702392578125, 625.0348510742188]"
14-279-ls-14-h02_17100_18240,,,
14-279-ls-14-h02_25080_26220,0.26095449924468994,0.0,"[603.8009033203125, 644.1268310546875, 609.332275390625, 649.5728759765625]"
14-279-ls-14-h02_4560_5700,,,
14-279-ls-14-h02_9120_10260,0.3022310435771942,0.0,"[964.2528076171875, 596.1492309570312, 974.3668212890625, 603.9557495117188]"
14-280-ls-34-g01_11400_12540,,,
14-280-ls-34-g01_4560_5700,,,
14-281-ls-34-g01_21660_22800,,,
14-282-ls-34-g01_25080_26220,,,
14-282-ls-34-g01_6840_7980,,,
14-283-ls-34-g01_15960_17100,,,
14-283-ls-34-g01_6840_7980,0.2738248407840729,0.0,"[424.4598693847656, 565.266357421875, 431.2489318847656, 571.5472412109375]"
14-284-ls-34-g01_10260_11400,0.3802167475223541,7.0,"[537.2877807617188, 324.23590087890625, 912.556884765625, 425.21014404296875]"
14-284-ls-34-g01_13680_14820,,,
14-284-ls-34-g01_18240_19380,0.9706594944000244,6.0,"[423.47845458984375, 338.3742980957031, 673.6248779296875, 420.2936706542969]"
14-284-ls-34-g01_25080_26220,,,
14-284-ls-34-g01_28500_29640,,,
14-284-ls-34-g01_29640_30780,,,
14-284-ls-34-g01_5700_6840,,,
14-286-ls-34-g01_13680_14820,,,
14-286-ls-34-g01_20520_21660,0.47016775608062744,0.0,"[706.0296020507812, 605.8123168945312, 714.5542602539062, 614.6233520507812]"
14-286-ls-34-g01_22800_23940,,,
14-286-ls-34-g01_29640_30780,,,
14-287-ls-34-g01_22800_23940,,,
14-288-ls-14-h02_23940_25080,,,
14-288-ls-14-h02_26220_27360,0.2960711419582367,6.0,"[699.09130859375, 321.27349853515625, 944.9306030273438, 404.3139343261719]"
14-288-ls-14-h02_3420_4560,0.4493737816810608,0.0,"[199.1372528076172, 559.3150634765625, 211.63272094726562, 571.9387817382812]"
14-288-ls-14-h02_6840_7980,0.265674352645874,0.0,"[670.8555908203125, 602.1410522460938, 678.780029296875, 608.7127685546875]"
14-289-ls-14-h02_13680_14820,,,
14-289-ls-14-h02_17100_18240,0.2507457733154297,0.0,"[539.49365234375, 560.4193725585938, 547.4287719726562, 567.2891845703125]"
14-289-ls-14-h02_22800_23940,,,
14-289-ls-14-h02_3420_4560,,,
14-289-ls-14-h02_6840_7980,,,
14-290-ls-14-h02_28500_29640,0.2796518802642822,0.0,"[950.3348999023438, 609.6538696289062, 958.1526489257812, 615.7907104492188]"
14-290-ls-14-h02_30780_31920,,,
14-290-ls-14-h02_5700_6840,,,
14-290-ls-14-h02_9120_10260,,,
14-290-ls-r1-1-34-14fn_0_1140,,,
14-290-ls-r1-1-34-14fn_15960_17100,,,
14-290-ls-r1-1-34-14fn_20520_21660,,,
14-290-ls-r1-1-34-14fn_4560_5700,0.3526252806186676,0.0,"[27.3175106048584, 506.5071716308594, 33.343780517578125, 511.8944091796875]"
14-296-ls-34-v01_13680_14820,,,
14-297-ls-34-v01_23940_25080,,,
14-298-ls-34-v01_17100_18240,,,
14-298-ls-34-v01_20520_21660,0.9597463011741638,7.0,"[652.56591796875, 241.22396850585938, 1035.4404296875, 348.6002502441406]"
14-298-ls-34-v01_2280_3420,,,
14-299-ls-34-v01_1140_2280,0.9422779679298401,6.0,"[599.6423950195312, 323.117431640625, 844.5798950195312, 404.5599365234375]"
14-299-ls-34-v01_17100_18240,,,
14-299-ls-34-v01_25080_26220,,,
14-299-ls-34-v01_3420_4560,0.27993619441986084,0.0,"[325.0146484375, 604.546630859375, 333.83465576171875, 611.9710693359375]"
14-300-ls-14-h02_27360_28500,0.9259727001190186,7.0,"[344.16070556640625, 297.8861389160156, 714.48095703125, 402.3684387207031]"
14-310-ls-34-g01_23940_25080,,,
14-310-ls-34-g01_26220_27360,0.8669871687889099,6.0,"[153.3623046875, 319.7704162597656, 405.4593200683594, 402.7364196777344]"
14-310-ls-34-g01_29640_30780,,,
14-320-ls-34-g01_17100_18240,0.9379881620407104,6.0,"[785.896484375, 319.5427551269531, 1036.3121337890625, 404.330322265625]"
14-320-ls-34-g01_23940_25080,,,
14-320-ls-34-g01_29640_30780,,,
14-320-ls-34-g01_9120_10260,0.9563635587692261,6.0,"[85.5030288696289, 308.6435852050781, 340.6784973144531, 400.9677734375]"
14-330-ls-34-g01_0_1140,,,
14-330-ls-34-g01_1140_2280,0.9491302967071533,6.0,"[755.7374267578125, 321.0508728027344, 1003.7877807617188, 406.4093017578125]"
14-330-ls-34-g01_2280_3420,,,
14-350-ls-34-g01_26220_27360,,,
14-350-ls-34-g01_3420_4560,,,
14-370-ls-34-g01_11400_12540,0.32811853289604187,0.0,"[688.6420288085938, 604.1263427734375, 697.2353515625, 611.00390625]"
14-370-ls-34-g01_21660_22800,,,
14-370-ls-34-g01_9120_10260,0.32349658012390137,0.0,"[901.96728515625, 681.410400390625, 912.1215209960938, 689.2464599609375]"
14-380-ls-34-g01_0_1140,,,
14-380-ls-34-g01_10260_11400,0.9043874740600586,7.0,"[172.09759521484375, 326.0637512207031, 553.7785034179688, 428.39202880859375]"
14-380-ls-34-g01_11400_12540,,,
14-380-ls-34-g01_28500_29640,,,
14-380-ls-34-g01_7980_9120,,,
14-390-ls-14-h02_13680_14820,,,
14-400-ls-14-h02_13680_14820,0.305990606546402,0.0,"[921.3971557617188, 597.763916015625, 929.653564453125, 605.0441284179688]"
14-400-ls-14-h02_23940_25080,,,
14-400-ls-14-h02_9120_10260,0.9056804776191711,6.0,"[622.0223388671875, 323.36517333984375, 870.0485229492188, 405.5679626464844]"
14-410-ls-14-h02_12540_13680,0.4771735668182373,0.0,"[1075.76806640625, 505.0729675292969, 1084.3118896484375, 513.79345703125]"
14-410-ls-14-h02_15960_17100,,,
14-410-ls-14-h02_30780_31920,,,
14-410-ls-14-h02_6840_7980,0.25044146180152893,0.0,"[839.168701171875, 556.0015258789062, 852.3828125, 567.57373046875]"
1400-b1-14-h01_15960_17100,,,
1410-b1-14-h01_10260_11400,0.29335466027259827,0.0,"[417.3929748535156, 633.6729736328125, 424.196533203125, 639.346435546875]"
1410-b1-14-h01_1140_2280,0.9498306512832642,6.0,"[553.7664184570312, 354.0168762207031, 803.2872924804688, 440.1737365722656]"
1410-b1-14-h01_15960_17100,,,
1410-b1-14-h01_22800_23940,,,
1420-b1-14-d01_17100_18240,,,
1420-b1-14-d01_27360_28500,0.9387256503105164,7.0,"[187.14585876464844, 314.8702087402344, 561.2374877929688, 420.77947998046875]"
1420-b1-14-d01_29640_30780,,,
1430-b1-14-d01_11400_12540,,,
1430-b1-14-d01_13680_14820,,,
1430-b1-14-d01_15960_17100,,,
1430-b1-14-d01_18240_19380,0.9024919867515564,6.0,"[564.7962036132812, 333.9438171386719, 813.0562744140625, 414.7019958496094]"
1430-b1-14-d01_19380_20520,0.9367817640304565,7.0,"[348.3905944824219, 314.45123291015625, 721.7467041015625, 428.1586608886719]"
1430-b1-14-d01_21660_22800,,,
1430-b1-14-d01_26220_27360,,,
1440-b1-14-d01_0_1140,,,
1440-b1-14-d01_1140_2280,,,
1440-b1-14-d01_15960_17100,,,
1440-b1-14-d01_22800_23940,,,
1440-b1-14-d01_23940_25080,,,
1450-b1-14-d01_11400_12540,,,
1450-b1-14-d01_18240_19380,0.4118277430534363,0.0,"[1078.0240478515625, 590.8142700195312, 1085.3089599609375, 597.0557861328125]"
1450-b1-14-d01_5700_6840,0.3566063344478607,0.0,"[757.8276977539062, 650.9161376953125, 765.12939453125, 656.8618774414062]"
1470-b1-14-h01_12540_13680,,,
1470-b1-14-h01_22800_23940,,,
1470-b1-14-h01_3420_4560,0.35868993401527405,0.0,"[903.9815673828125, 632.5208129882812, 911.6702880859375, 639.5563354492188]"
1470-r1b1-1-14fn_22800_23940,,,
1470-r1b1-1-14fn_26220_27360,0.9468645453453064,6.0,"[460.387451171875, 299.7435302734375, 709.8130493164062, 389.7098693847656]"
1470-r1b1-1-14fn_28500_29640,,,
1480-b1-14-h01_11400_12540,0.5184335708618164,0.0,"[661.1930541992188, 636.6132202148438, 673.045654296875, 647.6924438476562]"
1480-b1-14-h01_20520_21660,,,
1480-b1-14-h01_26220_27360,0.8137701749801636,6.0,"[203.07180786132812, 316.9710998535156, 456.50537109375, 404.2955627441406]"
1480-b1-14-h01_27360_28500,,,
1480-b1-14-h01_4560_5700,,,
1480-b1-14-h01_6840_7980,,,
1490-b1-14-h01_10260_11400,,,
1490-b1-14-h01_12540_13680,,,
1490-b1-14-h01_13680_14820,,,
1490-b1-14-h01_22800_23940,,,
1490-b1-14-h01_27360_28500,0.8395923376083374,6.0,"[92.89879608154297, 345.5757141113281, 347.0023193359375, 430.6553039550781]"
1490-b1-14-h01_28500_29640,,,
1490-b1-14-h01_6840_7980,,,
15-049-zh-1-71so-76xf_28500_29640,0.304589182138443,1.0,"[122.9205551147461, 509.1353759765625, 159.0913848876953, 520.180419921875]"
15-049-zh-r1-1-71so_13680_14820,,,
15-049-zh-r1-1-71so_5700_6840,,,
15-050-ls-1-11ra-0xkh_10260_11400,,,
15-050-ls-1-11ra-0xkh_19380_20520,,,
15-050-ls-1-11ra-0xkh_21660_22800,,,
15-050-ls-1-11ra-0xkh_22800_23940,,,
15-050-ls-1-11ra-0xkh_25080_26220,,,
15-050-ls-1-11ra-0xkh_9120_10260,0.9634634256362915,6.0,"[514.7045288085938, 354.90667724609375, 762.3699951171875, 447.3720397949219]"
15-060-ls-14-h02_0_1140,,,
15-060-ls-14-h02_20520_21660,,,
15-060-ls-14-h02_29640_30780,,,
15-080-ls-34-g01_22800_23940,,,
15-080-ls-34-g01_29640_30780,0.33206209540367126,0.0,"[520.5068359375, 604.6981201171875, 527.3827514648438, 611.3219604492188]"
15-080-ls-34-g01_4560_5700,,,
15-100-ls-34-g01_14820_15960,,,
15-100-ls-34-g01_2280_3420,,,
15-100-ls-34-g01_29640_30780,,,
15-100-ls-34-g01_6840_7980,,,
15-110-ls-14-h02_28500_29640,,,
15-130-ls-14-h02_11400_12540,0.9347161054611206,7.0,"[254.4459228515625, 222.80325317382812, 629.1253662109375, 325.11834716796875]"
15-130-ls-14-h02_23940_25080,,,
15-130-ls-14-h02_7980_9120,,,
15-140-ls-34-g01_2280_3420,,,
15-150-ls-14-h02_9120_10260,0.3982946574687958,0.0,"[581.7886962890625, 644.5106201171875, 592.9568481445312, 654.4432373046875]"
15-160-ls-34-g01_12540_13680,,,
15-160-ls-34-g01_6840_7980,,,
15-170-ls-34-g01_1140_2280,0.9212270379066467,6.0,"[445.23004150390625, 336.8324890136719, 694.272705078125, 421.9986877441406]"
15-170-ls-34-g01_15960_17100,,,
15-170-ls-34-g01_21660_22800,0.40514639019966125,0.0,"[516.2345581054688, 548.45947265625, 525.6065063476562, 558.2955322265625]"
15-180-ls-34-g01_0_1140,,,
15-180-ls-34-g01_27360_28500,,,
15-180-ls-34-g01_7980_9120,,,
15-190-ls-34-g01_10260_11400,0.6946455836296082,6.0,"[58.90128707885742, 290.2764892578125, 315.3257751464844, 380.11602783203125]"
15-190-ls-34-g01_1140_2280,,,
15-190-ls-34-g01_13680_14820,,,
15-190-ls-34-g01_17100_18240,,,
15-190-ls-34-g01_2280_3420,0.2994222044944763,0.0,"[426.397216796875, 618.3580322265625, 433.6781921386719, 624.1594848632812]"
15-190-ls-34-g01_27360_28500,0.4079526662826538,0.0,"[676.87744140625, 634.7217407226562, 685.3265380859375, 642.9317016601562]"
15-190-ls-34-g01_29640_30780,,,
15-200-ls-14-h02_10260_11400,0.9237164258956909,7.0,"[545.1781005859375, 314.94818115234375, 919.5341796875, 415.49932861328125]"
15-200-ls-14-h02_1140_2280,,,
15-200-ls-14-h02_12540_13680,,,
15-200-ls-14-h02_9120_10260,0.9222235083580017,6.0,"[718.9371948242188, 319.6709899902344, 966.5615234375, 405.036376953125]"
15-210-ls-34-g01_10260_11400,0.9461942315101624,7.0,"[457.52587890625, 276.9697265625, 835.1945190429688, 381.7915954589844]"
15-210-ls-34-g01_14820_15960,,,
15-210-ls-34-g01_29640_30780,,,
15-210-ls-34-g01_4560_5700,,,
15-210-ls-34-g01_9120_10260,0.33761802315711975,0.0,"[607.0840454101562, 537.8043212890625, 614.5396728515625, 544.147216796875]"
15-210-ls-r1-1-1sr4_1140_2280,0.9395687580108643,6.0,"[500.8314514160156, 310.78033447265625, 750.201416015625, 399.5721130371094]"
15-210-ls-r1-1-1sr4_14820_15960,,,
15-210-ls-r1-1-1sr4_3420_4560,0.973609983921051,7.0,"[90.1487808227539, 282.2288818359375, 473.5367431640625, 401.3598937988281]"
15-210-ls-r1-1-1sr4_7980_9120,0.44618138670921326,0.0,"[1037.373779296875, 520.5875854492188, 1046.810546875, 528.8462524414062]"
15-220-ls-14-h02_1140_2280,,,
15-230-ls-34-g01_10260_11400,,,
15-230-ls-34-g01_14820_15960,,,
15-230-ls-34-g01_20520_21660,,,
15-230-ls-34-g01_25080_26220,,,
15-230-ls-34-g01_4560_5700,,,
15-240-ls-14-h02_12540_13680,,,
15-240-ls-14-h02_20520_21660,,,
15-240-ls-14-h02_29640_30780,,,
15-240-ls-14-h02_5700_6840,,,
15-250-ls-34-g01_22800_23940,,,
15-260-ls-14-h02_1140_2280,,,
15-260-ls-14-h02_12540_13680,,,
15-260-ls-14-h02_15960_17100,,,
15-270-ls-14-h02_18240_19380,0.29120737314224243,0.0,"[732.02392578125, 624.1025390625, 739.1510009765625, 630.0548095703125]"
15-270-ls-14-h02_3420_4560,0.9584735035896301,7.0,"[124.96630096435547, 306.6737976074219, 504.6673278808594, 422.9928894042969]"
15-270-ls-14-h02_6840_7980,0.28569895029067993,0.0,"[1045.2132568359375, 606.9237060546875, 1051.0186767578125, 612.8289794921875]"
15-280-ls-34-g01_22800_23940,,,
15-280-ls-34-g01_4560_5700,0.2660538852214813,0.0,"[992.5469970703125, 582.4004516601562, 1000.0028686523438, 588.6529541015625]"
15-290-ls-14-h02_15960_17100,,,
15-290-ls-14-h02_28500_29640,0.3448035418987274,0.0,"[962.706298828125, 531.5225219726562, 971.25439453125, 538.28466796875]"
15-298-ls-34-g01_0_1140,,,
15-298-ls-34-g01_23940_25080,,,
15-298-ls-34-g01_26220_27360,,,
15-298-ls-34-g01_27360_28500,0.9389243125915527,6.0,"[85.18380737304688, 314.7900695800781, 338.316650390625, 401.0252990722656]"
15-298-ls-34-g01_6840_7980,,,
15-299-ls-34-g01_10260_11400,0.29129377007484436,0.0,"[1054.4100341796875, 608.572021484375, 1067.6043701171875, 620.04638671875]"
15-299-ls-34-g01_25080_26220,,,
15-300-ls-34-g01_1140_2280,0.9593585133552551,6.0,"[753.6589965820312, 327.0110168457031, 1001.7900390625, 417.9123840332031]"
15-300-ls-34-g01_2280_3420,,,
15-301-ls-34-g01_19380_20520,0.9508841633796692,7.0,"[499.1954345703125, 305.7091979980469, 872.1025390625, 421.1133117675781]"
15-301-ls-34-g01_22800_23940,,,
15-301-ls-34-g01_29640_30780,,,
15-301-ls-34-g01_4560_5700,,,
15-301-ls-34-g01_7980_9120,0.3056698739528656,0.0,"[185.7117462158203, 588.7916870117188, 192.43959045410156, 595.1669311523438]"
15-302-ls-34-g01_2280_3420,0.9356136322021484,6.0,"[79.26361846923828, 242.6017608642578, 335.3966369628906, 331.40020751953125]"
15-302-ls-34-g01_9120_10260,0.8905723094940186,6.0,"[816.0576171875, 267.6478271484375, 1064.3094482421875, 355.34283447265625]"
15-303-ls-34-g01_0_1140,,,
15-303-ls-34-g01_21660_22800,0.25523507595062256,0.0,"[384.94989013671875, 626.650634765625, 393.4776306152344, 633.6331176757812]"
15-303-ls-34-g01_25080_26220,,,
15-304-ls-34-g01_14820_15960,,,
15-304-ls-r1-1-1sr4_19380_20520,0.9508630633354187,7.0,"[52.0447883605957, 284.9219970703125, 433.3645324707031, 406.2636413574219]"
15-305-ls-14-h02_10260_11400,0.9491852521896362,7.0,"[638.8765869140625, 308.58331298828125, 1012.7645263671875, 409.3392333984375]"
15-306-ls-14-h02_0_1140,,,
15-306-ls-14-h02_1140_2280,,,
15-307-ls-14-h02_10260_11400,0.9245861172676086,7.0,"[52.80055236816406, 256.56988525390625, 437.3156433105469, 364.2964782714844]"
15-308-ls-14-h02_17100_18240,0.27774858474731445,0.0,"[1102.90087890625, 575.689697265625, 1109.9227294921875, 581.88427734375]"
15-308-ls-14-h02_7980_9120,,,
15-309-ls-14-h02_13680_14820,0.3009151816368103,0.0,"[367.60400390625, 599.0255126953125, 378.6223449707031, 607.0180053710938]"
15-309-ls-14-h02_19380_20520,,,
15-309-ls-14-h02_3420_4560,0.265197217464447,7.0,"[129.85240173339844, 274.0939025878906, 510.65740966796875, 393.9230651855469]"
15-310-ls-14-h02_11400_12540,0.3225353956222534,0.0,"[40.45623016357422, 631.7714233398438, 47.133941650390625, 638.013427734375]"
15-310-ls-14-h02_15960_17100,,,
15-310-ls-14-h02_17100_18240,,,
15-310-ls-14-h02_21660_22800,0.2877068519592285,0.0,"[737.3306274414062, 611.0020751953125, 744.0529174804688, 616.7078247070312]"
15-310-ls-14-h02_27360_28500,0.9527839422225952,7.0,"[605.56396484375, 301.7485656738281, 972.88623046875, 402.83428955078125]"
15-311-ls-14-h02_11400_12540,0.42936939001083374,0.0,"[387.74591064453125, 621.3812866210938, 396.442138671875, 628.5177001953125]"
15-311-ls-14-h02_12540_13680,,,
15-311-ls-r1-1-14fn_14820_15960,,,
15-311-ls-r1-1-14fn_17100_18240,,,
15-311-ls-r1-1-14fn_9120_10260,0.33429384231567383,0.0,"[771.5335693359375, 619.2931518554688, 780.14013671875, 626.0888671875]"
15-312-ls-14-h02_12540_13680,0.39856258034706116,0.0,"[834.5900268554688, 620.0248413085938, 842.5324096679688, 626.6869506835938]"
15-312-ls-14-h02_28500_29640,0.434955358505249,0.0,"[888.8190307617188, 619.9878540039062, 895.9058227539062, 627.0924072265625]"
15-312-ls-r2-1-14fn_20520_21660,,,
15-312-ls-r2-1-14fn_2280_3420,,,
15-313-ls-14-h02_5700_6840,,,
15-314-ls-14-h02_28500_29640,,,
15-316-ls-34-g01_1140_2280,0.9645334482192993,6.0,"[495.90325927734375, 334.915283203125, 744.1533203125, 429.42584228515625]"
15-316-ls-34-g01_13680_14820,,,
15-317-ls-34-g01_1140_2280,0.9736054539680481,6.0,"[800.486328125, 364.2708740234375, 1048.7222900390625, 450.2140808105469]"
15-317-ls-34-g01_14820_15960,,,
15-317-ls-34-g01_6840_7980,,,
15-319-ls-34-g01_11400_12540,,,
15-319-ls-34-g01_27360_28500,0.934378981590271,7.0,"[116.0112075805664, 301.9044494628906, 492.3996276855469, 403.6247863769531]"
15-320-ls-34-g01_10260_11400,0.9473414421081543,7.0,"[193.74285888671875, 303.7913513183594, 574.64599609375, 411.9608459472656]"
15-320-ls-34-g01_14820_15960,,,
15-321-ls-14-h02_12540_13680,0.26437339186668396,0.0,"[141.60813903808594, 611.6607055664062, 150.05772399902344, 618.5370483398438]"
15-321-ls-14-h02_13680_14820,,,
15-321-ls-14-h02_22800_23940,0.3262360990047455,0.0,"[876.7556762695312, 576.8861083984375, 882.4913940429688, 582.5966186523438]"
15-322-ls-14-h02-dubl_0_1140,,,
15-322-ls-14-h02-dubl_21660_22800,,,
15-322-ls-14-h02-dubl_4560_5700,,,
15-322-ls-14-h02_14820_15960,,,
15-322-ls-14-h02_28500_29640,,,
15-322-ls-14-h02_9120_10260,0.2679581642150879,6.0,"[473.9644470214844, 307.200927734375, 724.2933959960938, 395.1590270996094]"
15-323-ls-14-h02-dubl_11400_12540,,,
15-323-ls-14-h02-dubl_13680_14820,,,
15-323-ls-14-h02-dubl_26220_27360,,,
15-323-ls-14-h02-dubl_27360_28500,0.956978440284729,7.0,"[730.3358154296875, 316.22174072265625, 1098.2342529296875, 415.65496826171875]"
15-323-ls-14-h02-dubl_30780_31920,,,
15-323-ls-14-h02-dubl_7980_9120,,,
15-323-ls-14-h02-dubl_9120_10260,0.25011444091796875,0.0,"[987.2796020507812, 636.01171875, 994.6035766601562, 642.0255737304688]"
15-323-ls-14-h02_15960_17100,0.44235920906066895,0.0,"[329.8395690917969, 577.0652465820312, 343.942626953125, 589.5931396484375]"
15-323-ls-14-h02_29640_30780,,,
15-323-ls-14-h02_3420_4560,0.9618642926216125,7.0,"[647.923828125, 350.73345947265625, 1020.30859375, 472.66552734375]"
15-324-ls-14-h02_13680_14820,,,
15-325-ls-14-h02_13680_14820,,,
15-325-ls-14-h02_18240_19380,0.9426882863044739,6.0,"[574.5961303710938, 332.52398681640625, 824.2208862304688, 415.8274230957031]"
15-325-ls-r1-1-14fn_23940_25080,,,
15-325-ls-r1-1-14fn_29640_30780,,,
15-325-ls-r1-1-14fn_4560_5700,,,
15-325-ls-r1-1-14fn_9120_10260,0.308894544839859,0.0,"[245.73870849609375, 495.70513916015625, 256.0348815917969, 504.7008361816406]"
15-326-ls-34-g01_21660_22800,,,
15-327-ls-34-g01_0_1140,,,
15-327-ls-34-g01_11400_12540,,,
15-327-ls-34-g01_12540_13680,,,
15-327-ls-34-g01_5700_6840,,,
15-328-ls-34-g01_28500_29640,,,
15-328-ls-34-g01_4560_5700,,,
15-328-ls-34-g01_7980_9120,,,
15-329-ls-34-g01_19380_20520,,,
15-330-ls-14-h02_12540_13680,,,
15-330-ls-14-h02_28500_29640,,,
15-330-ls-14-h02_3420_4560,0.8851685523986816,7.0,"[671.76318359375, 255.7264404296875, 1055.6302490234375, 375.37530517578125]"
15-330-ls-14-h02_6840_7980,0.2658028304576874,0.0,"[670.2024536132812, 584.9498901367188, 684.3447875976562, 595.4730224609375]"
15-331-ls-34-g01_9120_10260,0.933609664440155,6.0,"[402.6672058105469, 320.52813720703125, 652.7522583007812, 409.14971923828125]"
15-332-ls-34-g01_10260_11400,0.9505050182342529,7.0,"[544.3714599609375, 321.6070251464844, 918.3264770507812, 422.1671142578125]"
15-332-ls-34-g01_25080_26220,0.351863294839859,0.0,"[917.8319702148438, 622.4967651367188, 925.09130859375, 630.1067504882812]"
15-333-ls-14-h02_5700_6840,,,
15-334-ls-14-h02_0_1140,,,
15-334-ls-14-h02_1140_2280,0.9616516828536987,6.0,"[395.1453552246094, 335.22308349609375, 644.585205078125, 420.3777770996094]"
15-334-ls-14-h02_2280_3420,,,
15-334-ls-14-h02_30780_31920,,,
15-334-ls-14-h02_5700_6840,0.2570441961288452,0.0,"[1043.274169921875, 612.8140258789062, 1058.281005859375, 626.48974609375]"
15-334-ls-14-h02_7980_9120,,,
15-334-ls-r1-1-14fn_15960_17100,,,
15-334-ls-r1-1-14fn_19380_20520,,,
15-334-ls-r1-1-14fn_29640_30780,,,
15-335-ls-14-h02_0_1140,,,
15-335-ls-14-h02_2280_3420,0.29986250400543213,0.0,"[359.6490783691406, 608.3069458007812, 366.8076477050781, 613.9878540039062]"
15-335-ls-14-h02_26220_27360,,,
15-335-ls-14-h02_30780_31920,,,
15-336-ls-14-h02_13680_14820,0.2658243775367737,0.0,"[490.24365234375, 607.242919921875, 497.63433837890625, 613.1654052734375]"
15-336-ls-14-h02_29640_30780,,,
15-336-ls-14-h02_30780_31920,,,
15-336-ls-14-h02_6840_7980,0.2836076617240906,0.0,"[863.0208740234375, 596.1854858398438, 872.0731811523438, 605.5609741210938]"
15-337-ls-14-h02_27360_28500,0.9132664203643799,6.0,"[31.891386032104492, 303.5566711425781, 286.89971923828125, 390.8838806152344]"
15-338-ls-34-g01_25080_26220,,,
15-338-ls-34-g01_30780_31920,,,
15-338-ls-34-g01_3420_4560,0.9428287744522095,7.0,"[750.4266357421875, 325.05926513671875, 1124.0804443359375, 441.01531982421875]"
15-338-ls-34-g01_4560_5700,,,
15-339-ls-34-g01_0_1140,0.2931853234767914,0.0,"[995.931884765625, 648.3219604492188, 1003.2297973632812, 655.4095458984375]"
15-339-ls-34-g01_14820_15960,,,
15-339-ls-34-g01_27360_28500,0.9413949251174927,7.0,"[401.44781494140625, 306.68994140625, 776.5396118164062, 412.6313171386719]"
15-339-ls-34-g01_29640_30780,,,
15-339-ls-34-g01_9120_10260,0.9638912677764893,6.0,"[540.0314331054688, 340.52587890625, 788.7108154296875, 426.92218017578125]"
15-340-ls-34-g01_0_1140,,,
15-340-ls-34-g01_11400_12540,,,
15-340-ls-34-g01_13680_14820,0.30616435408592224,0.0,"[1058.42626953125, 596.5906982421875, 1067.259765625, 604.454833984375]"
15-340-ls-34-g01_14820_15960,,,
15-340-ls-34-g01_15960_17100,,,
15-340-ls-34-g01_18240_19380,0.9740177392959595,7.0,"[679.6185302734375, 303.2117614746094, 1051.3509521484375, 411.22540283203125]"
15-340-ls-34-g01_21660_22800,,,
15-340-ls-34-g01_26220_27360,0.9226111769676208,6.0,"[278.1625671386719, 317.65850830078125, 528.919189453125, 402.2590637207031]"
15-350-ls-34-g01_11400_12540,0.5454538464546204,0.0,"[1061.67724609375, 547.7763061523438, 1070.5576171875, 555.725830078125]"
15-350-ls-34-g01_21660_22800,,,
15-350-ls-34-g01_23940_25080,0.27050599455833435,0.0,"[998.7318725585938, 553.7325439453125, 1007.164794921875, 561.330810546875]"
15-350-ls-34-g01_30780_31920,,,
15-360-ls-34-g01_12540_13680,,,
15-360-ls-34-g01_20520_21660,0.25369900465011597,0.0,"[338.7727966308594, 609.2916259765625, 346.4529724121094, 616.2642211914062]"
15-370-ls-34-g01_21660_22800,,,
15-370-ls-34-g01_27360_28500,0.9617489576339722,7.0,"[180.6977081298828, 324.3026123046875, 554.0928344726562, 426.1147155761719]"
15-380-ls-34-g01_1140_2280,0.9494650363922119,6.0,"[452.4451599121094, 308.91290283203125, 703.40185546875, 399.46820068359375]"
